trade_id,entry_time,exit_time,pnl,mae,mfe
1337,2024-04-21 19:30:00,2024-04-22 02:30:00,7.2584,0.1418,13.3876
1338,2024-04-21 21:30:00,2024-04-22 15:30:00,9.6244,1.0827,10.6535
1339,2024-04-21 23:30:00,2024-04-22 09:30:00,-5.5783,6.5923,3.2753
1340,2024-04-22 01:30:00,2024-04-22 14:30:00,-1.147,1.4004,6.9208
1341,2024-04-22 03:30:00,2024-04-22 07:30:00,0.7131,2.8102,7.7725
1342,2024-04-22 05:30:00,2024-04-22 08:30:00,9.4061,3.1737,11.4956
1343,2024-04-22 07:30:00,2024-04-22 21:30:00,-1.9643,2.9533,0.9508
1344,2024-04-22 09:30:00,2024-04-22 14:30:00,-1.8844,4.8592,2.6983
1345,2024-04-22 11:30:00,2024-04-23 10:30:00,8.2436,2.9329,14.8033
1346,2024-04-22 13:30:00,2024-04-23 09:30:00,-1.3739,4.9697,5.0386
1347,2024-04-22 15:30:00,2024-04-23 08:30:00,4.111,4.1907,7.1628
1348,2024-04-22 17:30:00,2024-04-23 10:30:00,-6.8857,10.5392,2.4983
1349,2024-04-22 19:30:00,2024-04-23 09:30:00,-0.3562,7.0743,6.1419
1350,2024-04-22 21:30:00,2024-04-22 23:30:00,-7.798,12.7892,5.634
1351,2024-04-22 23:30:00,2024-04-23 09:30:00,-4.7772,14.8167,5.4741
1352,2024-04-23 01:30:00,2024-04-23 13:30:00,4.696,11.3019,8.066
1353,2024-04-23 03:30:00,2024-04-24 01:30:00,0.2505,3.2743,1.2028
1354,2024-04-23 05:30:00,2024-04-23 11:30:00,-1.0955,5.6869,4.3014
1355,2024-04-23 07:30:00,2024-04-23 19:30:00,-3.2437,5.2216,4.4481
1356,2024-04-23 09:30:00,2024-04-23 17:30:00,-0.6033,4.116,1.4281
1357,2024-04-23 11:30:00,2024-04-23 15:30:00,2.0056,1.7723,2.9518
1358,2024-04-23 13:30:00,2024-04-23 16:30:00,5.4146,4.1107,10.8145
1359,2024-04-23 15:30:00,2024-04-24 00:30:00,-12.6257,13.815,6.9923
1360,2024-04-23 17:30:00,2024-04-23 19:30:00,-3.6588,3.7407,0.2482
1361,2024-04-23 19:30:00,2024-04-23 21:30:00,1.2955,0.3713,2.5054
1362,2024-04-23 21:30:00,2024-04-24 06:30:00,0.0057,1.3995,3.0585
1363,2024-04-23 23:30:00,2024-04-24 04:30:00,2.5169,4.5305,5.9767
1364,2024-04-24 01:30:00,2024-04-24 14:30:00,1.8377,0.5398,2.2706
1365,2024-04-24 03:30:00,2024-04-24 04:30:00,-1.0243,2.1574,7.6506
1366,2024-04-24 05:30:00,2024-04-24 12:30:00,-2.1343,5.8449,3.2663
1367,2024-04-24 07:30:00,2024-04-24 18:30:00,-0.7275,2.1311,3.5942
1368,2024-04-24 09:30:00,2024-04-25 08:30:00,6.2437,5.3501,13.5204
1369,2024-04-24 11:30:00,2024-04-25 02:30:00,-3.16,3.9186,0.6528
1370,2024-04-24 13:30:00,2024-04-25 10:30:00,0.186,1.4091,1.9207
1371,2024-04-24 15:30:00,2024-04-24 23:30:00,1.4167,2.9139,3.1767
1372,2024-04-24 17:30:00,2024-04-25 04:30:00,8.3018,3.2129,9.7847
1373,2024-04-24 19:30:00,2024-04-25 05:30:00,-1.0015,1.5964,2.4668
1374,2024-04-24 21:30:00,2024-04-25 18:30:00,5.294,6.0308,9.5376
1375,2024-04-24 23:30:00,2024-04-25 22:30:00,6.6599,7.7748,9.9199
1376,2024-04-25 01:30:00,2024-04-26 00:30:00,0.1812,0.1164,1.35
1377,2024-04-25 03:30:00,2024-04-25 21:30:00,-0.5536,7.0155,1.6987
1378,2024-04-25 05:30:00,2024-04-25 17:30:00,-1.1453,6.2917,4.2844
1379,2024-04-25 07:30:00,2024-04-25 20:30:00,-0.7791,6.0075,1.4074
1380,2024-04-25 09:30:00,2024-04-26 08:30:00,4.7712,0.5733,7.3837
1381,2024-04-25 11:30:00,2024-04-25 18:30:00,1.655,4.9282,5.7536
1382,2024-04-25 13:30:00,2024-04-25 21:30:00,1.6764,0.8838,5.0233
1383,2024-04-25 15:30:00,2024-04-26 12:30:00,-5.1261,6.9207,4.0548
1384,2024-04-25 17:30:00,2024-04-26 02:30:00,-4.3375,4.7678,3.0222
1385,2024-04-25 19:30:00,2024-04-26 01:30:00,11.2172,1.3584,12.8645
1386,2024-04-25 21:30:00,2024-04-26 10:30:00,-0.3891,7.8789,1.4902
1387,2024-04-25 23:30:00,2024-04-26 07:30:00,-3.3739,5.05,6.2937
1388,2024-04-26 01:30:00,2024-04-26 22:30:00,7.6555,8.3309,9.1269
1389,2024-04-26 03:30:00,2024-04-27 00:30:00,1.909,0.8426,4.8596
1390,2024-04-26 05:30:00,2024-04-26 13:30:00,3.3908,6.4753,5.7908
1391,2024-04-26 07:30:00,2024-04-26 20:30:00,-0.1902,3.0673,0.7589
1392,2024-04-26 09:30:00,2024-04-27 08:30:00,-1.0934,2.2338,2.5138
1393,2024-04-26 11:30:00,2024-04-27 05:30:00,-0.3479,0.7396,3.5774
1394,2024-04-26 13:30:00,2024-04-26 18:30:00,-6.4137,13.0268,3.9745
1395,2024-04-26 15:30:00,2024-04-27 05:30:00,0.0604,2.5557,1.1691
1396,2024-04-26 17:30:00,2024-04-27 08:30:00,1.9802,4.2642,2.2545
1397,2024-04-26 19:30:00,2024-04-27 11:30:00,9.7523,1.9304,14.159
1398,2024-04-26 21:30:00,2024-04-26 22:30:00,0.93,1.038,6.8164
1399,2024-04-26 23:30:00,2024-04-27 06:30:00,-11.1709,15.973,5.3083
1400,2024-04-27 01:30:00,2024-04-27 21:30:00,0.0301,4.415,1.5703
1401,2024-04-27 03:30:00,2024-04-27 09:30:00,14.1975,1.0988,19.4794
1402,2024-04-27 05:30:00,2024-04-27 12:30:00,4.8318,0.3545,8.0044
1403,2024-04-27 07:30:00,2024-04-27 15:30:00,-3.5544,7.7036,6.4117
1404,2024-04-27 09:30:00,2024-04-27 14:30:00,3.4555,1.3886,9.1569
1405,2024-04-27 11:30:00,2024-04-27 15:30:00,-3.2101,6.5831,3.3888
1406,2024-04-27 13:30:00,2024-04-27 21:30:00,-6.269,9.3866,1.5685
1407,2024-04-27 15:30:00,2024-04-28 12:30:00,-1.2418,2.4181,0.4241
1408,2024-04-27 17:30:00,2024-04-27 18:30:00,0.9576,3.193,8.7591
1409,2024-04-27 19:30:00,2024-04-28 02:30:00,-8.8608,11.1671,2.2502
1410,2024-04-27 21:30:00,2024-04-27 23:30:00,-5.2458,8.7381,1.4435
1411,2024-04-27 23:30:00,2024-04-28 12:30:00,0.5517,2.0023,5.3793
1412,2024-04-28 01:30:00,2024-04-28 07:30:00,-1.5409,5.3844,0.7065
1413,2024-04-28 03:30:00,2024-04-28 22:30:00,2.4741,5.0798,4.0193
1414,2024-04-28 05:30:00,2024-04-28 19:30:00,-5.5733,8.5362,6.5839
1415,2024-04-28 07:30:00,2024-04-29 02:30:00,4.0706,3.8036,7.4537
1416,2024-04-28 09:30:00,2024-04-29 00:30:00,-5.4188,7.089,0.8546
1417,2024-04-28 11:30:00,2024-04-28 22:30:00,8.7137,4.674,10.151
1418,2024-04-28 13:30:00,2024-04-29 09:30:00,-8.0788,10.2745,8.1422
1419,2024-04-28 15:30:00,2024-04-29 02:30:00,-4.9628,6.4066,1.9266
1420,2024-04-28 17:30:00,2024-04-29 15:30:00,2.5869,4.4606,8.7788
1421,2024-04-28 19:30:00,2024-04-29 18:30:00,8.8212,2.9024,13.5021
1422,2024-04-28 21:30:00,2024-04-29 11:30:00,2.0752,2.8483,2.5125
1423,2024-04-28 23:30:00,2024-04-29 15:30:00,3.3143,0.8473,3.7755
1424,2024-04-29 01:30:00,2024-04-29 07:30:00,0.5877,0.6556,6.9266
1425,2024-04-29 03:30:00,2024-04-29 22:30:00,-4.632,7.148,6.3876
1426,2024-04-29 05:30:00,2024-04-29 21:30:00,-1.9507,2.0786,3.6307
1427,2024-04-29 07:30:00,2024-04-30 04:30:00,-5.5595,9.0962,3.6493
1428,2024-04-29 09:30:00,2024-04-29 16:30:00,-5.8935,8.0639,1.6364
1429,2024-04-29 11:30:00,2024-04-30 06:30:00,2.5087,0.1481,3.6087
1430,2024-04-29 13:30:00,2024-04-30 00:30:00,-5.1159,11.1304,2.7852
1431,2024-04-29 15:30:00,2024-04-29 20:30:00,2.0978,2.6143,4.1466
1432,2024-04-29 17:30:00,2024-04-29 21:30:00,-6.0091,9.9015,0.6006
1433,2024-04-29 19:30:00,2024-04-30 08:30:00,1.9819,6.2498,2.3773
1434,2024-04-29 21:30:00,2024-04-30 05:30:00,-1.9434,8.1439,0.5006
1435,2024-04-29 23:30:00,2024-04-30 02:30:00,7.5331,3.7394,9.3186
1436,2024-04-30 01:30:00,2024-04-30 11:30:00,2.1186,1.092,3.1653
1437,2024-04-30 03:30:00,2024-04-30 19:30:00,6.6789,2.2891,13.3985
1438,2024-04-30 05:30:00,2024-04-30 13:30:00,-3.2782,5.8983,3.4798
1439,2024-04-30 07:30:00,2024-05-01 05:30:00,0.7807,5.2838,8.1644
1440,2024-04-30 09:30:00,2024-05-01 03:30:00,-4.4054,7.4684,1.5198
1441,2024-04-30 11:30:00,2024-04-30 23:30:00,-1.568,9.9018,0.3536
1442,2024-04-30 13:30:00,2024-05-01 11:30:00,-0.8105,5.4207,7.2752
1443,2024-04-30 15:30:00,2024-05-01 01:30:00,-3.1293,7.9238,0.2658
1444,2024-04-30 17:30:00,2024-04-30 21:30:00,-5.5775,6.6738,1.4651
1445,2024-04-30 19:30:00,2024-04-30 20:30:00,-6.5676,11.5327,4.1601
1446,2024-04-30 21:30:00,2024-05-01 19:30:00,-11.1987,15.0826,1.7132
1447,2024-04-30 23:30:00,2024-05-01 22:30:00,-4.7817,4.8383,4.1339
1448,2024-05-01 01:30:00,2024-05-01 19:30:00,3.6375,5.8139,7.3875
1449,2024-05-01 03:30:00,2024-05-01 06:30:00,-7.4925,9.2949,5.808
1450,2024-05-01 05:30:00,2024-05-01 12:30:00,-6.3406,8.1689,4.6701
1451,2024-05-01 07:30:00,2024-05-01 08:30:00,9.4545,1.529,15.3544
1452,2024-05-01 09:30:00,2024-05-01 11:30:00,-2.6825,3.1588,1.6687
1453,2024-05-01 11:30:00,2024-05-01 17:30:00,2.1052,2.9114,2.6932
1454,2024-05-01 13:30:00,2024-05-02 03:30:00,3.7116,5.9311,12.0415
1455,2024-05-01 15:30:00,2024-05-01 17:30:00,3.8126,5.7432,6.3927
1456,2024-05-01 17:30:00,2024-05-02 16:30:00,-7.1116,11.2826,2.2795
1457,2024-05-01 19:30:00,2024-05-02 06:30:00,-0.6553,3.7431,3.6954
1458,2024-05-01 21:30:00,2024-05-02 04:30:00,-7.5911,9.599,6.875
1459,2024-05-01 23:30:00,2024-05-02 11:30:00,12.7316,2.4985,15.3002
1460,2024-05-02 01:30:00,2024-05-02 20:30:00,-7.4744,9.3717,4.9979
1461,2024-05-02 03:30:00,2024-05-02 11:30:00,-4.7392,5.245,3.9874
1462,2024-05-02 05:30:00,2024-05-02 07:30:00,-4.703,12.419,0.5014
1463,2024-05-02 07:30:00,2024-05-02 09:30:00,-6.9833,9.3009,3.6218
1464,2024-05-02 09:30:00,2024-05-03 05:30:00,7.263,3.6272,11.6042
1465,2024-05-02 11:30:00,2024-05-02 14:30:00,12.6122,4.9637,15.2539
1466,2024-05-02 13:30:00,2024-05-03 04:30:00,-1.8787,4.0436,1.8335
1467,2024-05-02 15:30:00,2024-05-03 00:30:00,-6.1021,15.8753,3.5421
1468,2024-05-02 17:30:00,2024-05-03 11:30:00,-10.6846,11.5057,5.1855
1469,2024-05-02 19:30:00,2024-05-02 21:30:00,-0.7205,0.9023,1.5231
1470,2024-05-02 21:30:00,2024-05-03 18:30:00,-1.0818,1.9103,3.7105
1471,2024-05-02 23:30:00,2024-05-03 16:30:00,-2.7565,9.4445,3.6134
1472,2024-05-03 01:30:00,2024-05-03 12:30:00,1.6069,4.4063,2.9606
1473,2024-05-03 03:30:00,2024-05-03 08:30:00,2.4759,0.3675,3.76
1474,2024-05-03 05:30:00,2024-05-04 04:30:00,2.1154,0.5916,5.8101
1475,2024-05-03 07:30:00,2024-05-03 14:30:00,-1.0806,7.2353,3.8393
1476,2024-05-03 09:30:00,2024-05-03 21:30:00,-5.0081,8.0932,4.6821
1477,2024-05-03 11:30:00,2024-05-03 21:30:00,3.8292,6.2313,6.7654
1478,2024-05-03 13:30:00,2024-05-03 19:30:00,0.5626,1.8196,2.0681
1479,2024-05-03 15:30:00,2024-05-04 01:30:00,4.9418,3.5346,9.0128
1480,2024-05-03 17:30:00,2024-05-03 21:30:00,4.4504,2.9007,6.4462
1481,2024-05-03 19:30:00,2024-05-03 20:30:00,-6.6088,6.7365,0.5518
1482,2024-05-03 21:30:00,2024-05-04 04:30:00,-6.6711,8.2387,1.1161
1483,2024-05-03 23:30:00,2024-05-04 02:30:00,-3.2777,4.8306,0.0708
1484,2024-05-04 01:30:00,2024-05-04 11:30:00,-4.7813,8.2636,4.6665
1485,2024-05-04 03:30:00,2024-05-04 23:30:00,4.2763,4.2837,6.5306
1486,2024-05-04 05:30:00,2024-05-04 09:30:00,2.2565,4.9705,3.237
1487,2024-05-04 07:30:00,2024-05-04 08:30:00,5.9959,3.9996,7.0096
1488,2024-05-04 09:30:00,2024-05-04 12:30:00,2.4824,1.6154,9.3237
1489,2024-05-04 11:30:00,2024-05-04 23:30:00,1.5432,6.6559,6.7061
1490,2024-05-04 13:30:00,2024-05-04 20:30:00,6.4986,4.6769,9.4212
1491,2024-05-04 15:30:00,2024-05-05 03:30:00,2.8486,6.1656,8.9027
1492,2024-05-04 17:30:00,2024-05-04 18:30:00,0.8405,6.3539,6.8888
1493,2024-05-04 19:30:00,2024-05-05 03:30:00,7.9023,1.6232,9.4243
1494,2024-05-04 21:30:00,2024-05-05 07:30:00,1.0759,3.1636,6.6403
1495,2024-05-04 23:30:00,2024-05-05 09:30:00,-1.0217,5.3454,1.7833
1496,2024-05-05 01:30:00,2024-05-05 14:30:00,-3.6891,5.1365,5.3673
1497,2024-05-05 03:30:00,2024-05-05 21:30:00,4.0151,1.3809,10.7889
1498,2024-05-05 05:30:00,2024-05-05 16:30:00,6.6853,1.8979,7.2977
1499,2024-05-05 07:30:00,2024-05-06 03:30:00,0.2471,1.6757,7.503
1500,2024-05-05 09:30:00,2024-05-05 22:30:00,7.0396,1.0,11.7234
1501,2024-05-05 11:30:00,2024-05-05 17:30:00,-9.3501,11.6571,0.8958
1502,2024-05-05 13:30:00,2024-05-05 19:30:00,0.2227,2.4481,0.9711
1503,2024-05-05 15:30:00,2024-05-05 23:30:00,0.2995,1.7131,5.7565
1504,2024-05-05 17:30:00,2024-05-06 07:30:00,-3.135,8.6817,5.8949
1505,2024-05-05 19:30:00,2024-05-06 01:30:00,12.4193,8.0389,17.282
1506,2024-05-05 21:30:00,2024-05-06 19:30:00,0.169,3.3694,2.2207
1507,2024-05-05 23:30:00,2024-05-06 11:30:00,-1.5387,1.6285,4.5879
1508,2024-05-06 01:30:00,2024-05-06 21:30:00,0.6298,3.9402,4.1569
1509,2024-05-06 03:30:00,2024-05-06 19:30:00,-9.5141,11.542,3.0137
1510,2024-05-06 05:30:00,2024-05-06 13:30:00,-3.2993,4.579,4.201
1511,2024-05-06 07:30:00,2024-05-06 13:30:00,5.4162,0.5848,10.5302
1512,2024-05-06 09:30:00,2024-05-07 03:30:00,-2.6447,3.2521,1.4597
1513,2024-05-06 11:30:00,2024-05-06 19:30:00,-3.6444,5.111,1.8555
1514,2024-05-06 13:30:00,2024-05-06 19:30:00,7.0476,4.4123,8.4231
1515,2024-05-06 15:30:00,2024-05-07 13:30:00,7.2013,3.5331,10.2934
1516,2024-05-06 17:30:00,2024-05-07 05:30:00,3.085,7.4767,4.8364
1517,2024-05-06 19:30:00,2024-05-06 21:30:00,-1.7756,5.7986,2.656
1518,2024-05-06 21:30:00,2024-05-07 09:30:00,-0.6974,3.9702,7.6567
1519,2024-05-06 23:30:00,2024-05-07 10:30:00,-3.5207,4.6021,5.0127
1520,2024-05-07 01:30:00,2024-05-07 21:30:00,-4.4739,5.5863,0.9939
1521,2024-05-07 03:30:00,2024-05-07 20:30:00,-4.7221,5.0124,1.1147
1522,2024-05-07 05:30:00,2024-05-07 10:30:00,-2.5903,2.6898,3.0785
1523,2024-05-07 07:30:00,2024-05-07 11:30:00,-4.6736,10.3563,1.3889
1524,2024-05-07 09:30:00,2024-05-07 23:30:00,-7.3185,8.3444,2.968
1525,2024-05-07 11:30:00,2024-05-07 13:30:00,1.597,6.8066,3.5892
1526,2024-05-07 13:30:00,2024-05-07 21:30:00,1.673,3.1058,3.4614
1527,2024-05-07 15:30:00,2024-05-07 19:30:00,9.004,0.8704,10.5097
1528,2024-05-07 17:30:00,2024-05-07 18:30:00,-2.8417,6.0371,1.3543
1529,2024-05-07 19:30:00,2024-05-08 17:30:00,1.9805,3.8602,8.9177
1530,2024-05-07 21:30:00,2024-05-08 00:30:00,2.0636,2.8463,4.2412
1531,2024-05-07 23:30:00,2024-05-08 00:30:00,-0.7692,6.6017,2.6222
1532,2024-05-08 01:30:00,2024-05-08 23:30:00,4.2217,1.6367,8.2558
1533,2024-05-08 03:30:00,2024-05-08 08:30:00,4.3761,3.316,4.5851
1534,2024-05-08 05:30:00,2024-05-09 00:30:00,2.1371,0.7582,5.5207
1535,2024-05-08 07:30:00,2024-05-08 08:30:00,-0.7782,6.616,2.5824
1536,2024-05-08 09:30:00,2024-05-08 13:30:00,-1.2877,4.0635,4.4621
1537,2024-05-08 11:30:00,2024-05-08 14:30:00,-6.3388,8.5937,2.6214
1538,2024-05-08 13:30:00,2024-05-09 06:30:00,-3.5296,12.6325,3.0997
1539,2024-05-08 15:30:00,2024-05-09 06:30:00,-2.61,4.3715,5.8513
1540,2024-05-08 17:30:00,2024-05-09 04:30:00,-5.1199,6.3911,0.0343
1541,2024-05-08 19:30:00,2024-05-09 01:30:00,2.6996,1.1122,7.4258
1542,2024-05-08 21:30:00,2024-05-09 00:30:00,6.4831,1.108,7.4735
1543,2024-05-08 23:30:00,2024-05-09 13:30:00,-4.0403,4.6839,1.2912
1544,2024-05-09 01:30:00,2024-05-09 07:30:00,1.9172,3.9085,6.1273
1545,2024-05-09 03:30:00,2024-05-09 17:30:00,-4.6706,10.5422,6.1502
1546,2024-05-09 05:30:00,2024-05-09 21:30:00,-1.0246,1.8661,0.6549
1547,2024-05-09 07:30:00,2024-05-10 03:30:00,-2.9516,3.9821,6.2774
1548,2024-05-09 09:30:00,2024-05-09 21:30:00,3.5095,3.4359,5.5311
1549,2024-05-09 11:30:00,2024-05-09 12:30:00,-2.8939,6.4178,4.689
1550,2024-05-09 13:30:00,2024-05-09 20:30:00,5.5583,2.7211,8.4837
1551,2024-05-09 15:30:00,2024-05-10 11:30:00,-0.7286,3.5558,2.806
1552,2024-05-09 17:30:00,2024-05-10 06:30:00,-2.748,4.4103,6.3117
1553,2024-05-09 19:30:00,2024-05-10 10:30:00,-5.7665,8.061,2.3036
1554,2024-05-09 21:30:00,2024-05-10 08:30:00,1.766,1.455,4.0758
1555,2024-05-09 23:30:00,2024-05-10 03:30:00,4.9761,5.2107,6.3306
1556,2024-05-10 01:30:00,2024-05-10 22:30:00,1.8666,8.6854,4.169
1557,2024-05-10 03:30:00,2024-05-10 21:30:00,11.6942,2.539,13.132
1558,2024-05-10 05:30:00,2024-05-11 04:30:00,7.6489,1.9803,13.2095
1559,2024-05-10 07:30:00,2024-05-11 03:30:00,-1.0376,3.8052,10.1835
1560,2024-05-10 09:30:00,2024-05-10 16:30:00,-1.0901,1.1164,3.4518
1561,2024-05-10 11:30:00,2024-05-10 17:30:00,2.8485,4.2949,2.9436
1562,2024-05-10 13:30:00,2024-05-10 19:30:00,-3.6901,7.0136,5.601
1563,2024-05-10 15:30:00,2024-05-11 13:30:00,6.3314,0.7386,9.3848
1564,2024-05-10 17:30:00,2024-05-11 06:30:00,2.308,4.7062,8.9726
1565,2024-05-10 19:30:00,2024-05-11 06:30:00,1.7823,2.057,2.8699
1566,2024-05-10 21:30:00,2024-05-11 20:30:00,3.9348,0.9102,4.8223
1567,2024-05-10 23:30:00,2024-05-11 13:30:00,9.1141,3.0548,13.0801
1568,2024-05-11 01:30:00,2024-05-11 22:30:00,1.3548,2.711,7.8016
1569,2024-05-11 03:30:00,2024-05-12 02:30:00,-0.0652,4.9465,1.4012
1570,2024-05-11 05:30:00,2024-05-11 07:30:00,8.0436,4.4946,8.8296
1571,2024-05-11 07:30:00,2024-05-11 16:30:00,5.3378,1.6723,7.5526
1572,2024-05-11 09:30:00,2024-05-12 02:30:00,-1.1049,1.6886,0.1171
1573,2024-05-11 11:30:00,2024-05-12 06:30:00,0.5259,2.0052,0.8045
1574,2024-05-11 13:30:00,2024-05-11 17:30:00,1.4769,3.0899,4.7125
1575,2024-05-11 15:30:00,2024-05-11 23:30:00,2.3091,3.4513,4.8649
1576,2024-05-11 17:30:00,2024-05-12 06:30:00,-6.283,9.1872,8.3948
1577,2024-05-11 19:30:00,2024-05-12 14:30:00,-7.2124,8.9401,3.3165
1578,2024-05-11 21:30:00,2024-05-12 00:30:00,-3.937,8.9274,5.4534
1579,2024-05-11 23:30:00,2024-05-12 13:30:00,-4.3237,4.3466,1.2139
1580,2024-05-12 01:30:00,2024-05-12 08:30:00,-2.7191,12.1573,3.5755
1581,2024-05-12 03:30:00,2024-05-12 08:30:00,3.6736,4.2892,3.8425
1582,2024-05-12 05:30:00,2024-05-12 17:30:00,-0.3446,1.7271,3.1864
1583,2024-05-12 07:30:00,2024-05-12 17:30:00,1.482,2.5557,5.5475
1584,2024-05-12 09:30:00,2024-05-13 00:30:00,-5.6215,9.9396,2.1496
1585,2024-05-12 11:30:00,2024-05-12 19:30:00,-1.8082,2.7601,9.222
1586,2024-05-12 13:30:00,2024-05-13 08:30:00,3.4363,2.4854,9.7202
1587,2024-05-12 15:30:00,2024-05-12 17:30:00,3.4748,1.1172,9.0065
1588,2024-05-12 17:30:00,2024-05-13 13:30:00,-3.1229,6.7491,4.2929
1589,2024-05-12 19:30:00,2024-05-12 20:30:00,1.3083,3.2638,8.5984
1590,2024-05-12 21:30:00,2024-05-13 14:30:00,11.4942,2.348,13.8051
1591,2024-05-12 23:30:00,2024-05-13 07:30:00,0.412,3.6105,6.5229
1592,2024-05-13 01:30:00,2024-05-13 10:30:00,-2.9659,4.2983,0.9737
1593,2024-05-13 03:30:00,2024-05-13 04:30:00,-0.3688,0.4562,0.307
1594,2024-05-13 05:30:00,2024-05-13 22:30:00,0.9609,0.5158,4.6451
1595,2024-05-13 07:30:00,2024-05-13 11:30:00,-0.2558,2.6683,5.6997
1596,2024-05-13 09:30:00,2024-05-14 01:30:00,0.3432,3.4534,1.804
1597,2024-05-13 11:30:00,2024-05-14 04:30:00,-6.7172,7.1369,0.4624
1598,2024-05-13 13:30:00,2024-05-14 09:30:00,-4.3132,4.7059,2.2926
1599,2024-05-13 15:30:00,2024-05-14 08:30:00,-0.2467,3.287,1.4409
1600,2024-05-13 17:30:00,2024-05-14 00:30:00,-0.3263,1.5565,4.5621
1601,2024-05-13 19:30:00,2024-05-14 12:30:00,-2.3309,2.4449,12.3078
1602,2024-05-13 21:30:00,2024-05-14 16:30:00,-0.3851,4.3534,3.258
1603,2024-05-13 23:30:00,2024-05-14 07:30:00,0.8051,3.1023,1.0107
1604,2024-05-14 01:30:00,2024-05-14 04:30:00,4.9471,2.237,6.8366
1605,2024-05-14 03:30:00,2024-05-15 00:30:00,0.0039,0.4478,1.0282
1606,2024-05-14 05:30:00,2024-05-14 09:30:00,2.4955,1.1122,3.3163
1607,2024-05-14 07:30:00,2024-05-14 21:30:00,-2.208,4.2463,3.4026
1608,2024-05-14 09:30:00,2024-05-14 15:30:00,3.3605,3.4414,6.7165
1609,2024-05-14 11:30:00,2024-05-14 14:30:00,2.3787,2.2933,2.9891
1610,2024-05-14 13:30:00,2024-05-15 07:30:00,4.8291,6.9142,12.784
1611,2024-05-14 15:30:00,2024-05-14 19:30:00,4.0673,4.1143,4.2736
1612,2024-05-14 17:30:00,2024-05-15 09:30:00,3.4437,1.6782,5.0854
1613,2024-05-14 19:30:00,2024-05-15 11:30:00,0.0079,4.2148,3.9254
1614,2024-05-14 21:30:00,2024-05-14 23:30:00,1.7247,2.146,6.4009
1615,2024-05-14 23:30:00,2024-05-15 03:30:00,5.8175,2.1356,11.6503
1616,2024-05-15 01:30:00,2024-05-15 20:30:00,-2.7604,8.6495,3.2855
1617,2024-05-15 03:30:00,2024-05-15 15:30:00,-2.642,3.3362,5.1527
1618,2024-05-15 05:30:00,2024-05-15 08:30:00,1.4072,2.0699,1.4118
1619,2024-05-15 07:30:00,2024-05-16 06:30:00,2.5764,5.5691,7.3306
1620,2024-05-15 09:30:00,2024-05-15 16:30:00,-3.6205,6.5475,4.7142
1621,2024-05-15 11:30:00,2024-05-15 12:30:00,0.1262,0.8928,6.6648
1622,2024-05-15 13:30:00,2024-05-16 11:30:00,0.03,3.1185,3.0353
1623,2024-05-15 15:30:00,2024-05-15 16:30:00,-10.5764,15.3874,0.7215
1624,2024-05-15 17:30:00,2024-05-16 06:30:00,-0.598,8.8265,4.4694
1625,2024-05-15 19:30:00,2024-05-16 18:30:00,-0.2866,3.2121,5.9541
1626,2024-05-15 21:30:00,2024-05-16 11:30:00,-0.3015,0.5492,3.476
1627,2024-05-15 23:30:00,2024-05-16 13:30:00,7.5796,3.0484,12.759
1628,2024-05-16 01:30:00,2024-05-16 10:30:00,-5.579,6.422,0.2709
1629,2024-05-16 03:30:00,2024-05-16 06:30:00,-3.6231,4.6295,0.7094
1630,2024-05-16 05:30:00,2024-05-16 19:30:00,-12.561,13.3838,1.2224
1631,2024-05-16 07:30:00,2024-05-17 04:30:00,-1.9046,4.1444,0.4354
1632,2024-05-16 09:30:00,2024-05-16 12:30:00,-1.4782,5.7932,0.5223
1633,2024-05-16 11:30:00,2024-05-17 08:30:00,-2.0499,4.8429,0.0485
1634,2024-05-16 13:30:00,2024-05-16 23:30:00,6.0384,5.0639,6.2514
1635,2024-05-16 15:30:00,2024-05-17 04:30:00,4.8031,0.9606,5.9901
1636,2024-05-16 17:30:00,2024-05-16 21:30:00,0.8893,3.6047,2.04
1637,2024-05-16 19:30:00,2024-05-17 10:30:00,-1.3531,6.223,7.6224
1638,2024-05-16 21:30:00,2024-05-17 02:30:00,5.6309,2.0497,6.4484
1639,2024-05-16 23:30:00,2024-05-17 06:30:00,0.4012,1.1043,3.4337
1640,2024-05-17 01:30:00,2024-05-17 18:30:00,-3.5914,5.9904,0.2694
1641,2024-05-17 03:30:00,2024-05-17 05:30:00,-8.0812,8.8314,0.2312
1642,2024-05-17 05:30:00,2024-05-17 16:30:00,-1.7066,7.3183,3.1131
1643,2024-05-17 07:30:00,2024-05-17 21:30:00,4.2732,7.6296,6.9873
1644,2024-05-17 09:30:00,2024-05-17 13:30:00,11.8827,6.3494,13.5037
1645,2024-05-17 11:30:00,2024-05-17 18:30:00,0.8081,4.4547,3.3591
1646,2024-05-17 13:30:00,2024-05-17 21:30:00,-3.3268,4.0157,5.2285
1647,2024-05-17 15:30:00,2024-05-18 07:30:00,-5.4248,7.4373,3.36
1648,2024-05-17 17:30:00,2024-05-18 16:30:00,3.2598,3.3892,3.6125
1649,2024-05-17 19:30:00,2024-05-18 15:30:00,-8.3231,11.505,2.1007
1650,2024-05-17 21:30:00,2024-05-18 02:30:00,3.2517,3.2303,4.4589
1651,2024-05-17 23:30:00,2024-05-18 00:30:00,4.5886,5.9204,9.8159
1652,2024-05-18 01:30:00,2024-05-18 03:30:00,2.6814,0.3226,3.3408
